,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
587,Lesotho,Africa,Manufactura y Construccion,79999.99821,6252769981,161009998.6,0.001279433,0.049686354
588,Liberia,Africa,Manufactura y Construccion,90000.00358,6252769981,161009998.6,0.001439362,0.055897152
589,Libya,Africa,Manufactura y Construccion,3640000.105,6252769981,161009998.6,0.058214201,2.260729232
590,Madagascar,Africa,Manufactura y Construccion,1220000.029,6252769981,161009998.6,0.019511353,0.757716936
591,Malawi,Africa,Manufactura y Construccion,19999.99955,6252769981,161009998.6,0.000319858,0.012421589
592,Mali,Africa,Manufactura y Construccion,259999.9905,6252769981,161009998.6,0.004158157,0.161480649
593,Mauritania,Africa,Manufactura y Construccion,270000.0107,6252769981,161009998.6,0.004318086,0.167691456
594,Mauritius,Africa,Manufactura y Construccion,330000.0131,6252769981,161009998.6,0.005277661,0.204956224
595,Morocco,Africa,Manufactura y Construccion,7659999.847,6252769981,161009998.6,0.122505703,4.757468427
596,Mozambique,Africa,Manufactura y Construccion,939999.9976,6252769981,161009998.6,0.015033337,0.583814673
597,Namibia,Africa,Manufactura y Construccion,300000.0119,6252769981,161009998.6,0.004797874,0.18632384
598,Niger,Africa,Manufactura y Construccion,170000.0018,6252769981,161009998.6,0.002718795,0.105583506
599,Nigeria,Africa,Manufactura y Construccion,7699999.809,6252769981,161009998.6,0.123145419,4.782311581
600,Rwanda,Africa,Manufactura y Construccion,,6252769981,161009998.6,,
601,Sao Tome and Principe,Africa,Manufactura y Construccion,29999.99933,6252769981,161009998.6,0.000479787,0.018632383
602,Senegal,Africa,Manufactura y Construccion,959999.9785,6252769981,161009998.6,0.015353195,0.59623625
603,Seychelles,Africa,Manufactura y Construccion,9999.999776,6252769981,161009998.6,0.000159929,0.006210794
604,Sierra Leone,Africa,Manufactura y Construccion,100000.0015,6252769981,161009998.6,0.001599291,0.062107945
605,Somalia,Africa,Manufactura y Construccion,79999.99821,6252769981,161009998.6,0.001279433,0.049686354
606,South Africa,Africa,Manufactura y Construccion,44759998.32,6252769981,161009998.6,0.715842714,27.79951476
607,South Sudan,Africa,Manufactura y Construccion,59999.99866,6252769981,161009998.6,0.000959575,0.037264766
608,Sudan,Africa,Manufactura y Construccion,1519999.981,6252769981,161009998.6,0.024309226,0.944040739
609,Tanzania,Africa,Manufactura y Construccion,2259999.99,6252769981,161009998.6,0.036143981,1.403639532
610,Togo,Africa,Manufactura y Construccion,119999.9973,6252769981,161009998.6,0.001919149,0.074529531
611,Tunisia,Africa,Manufactura y Construccion,4920000.076,6252769981,161009998.6,0.078685128,3.055710899
612,Uganda,Africa,Manufactura y Construccion,1389999.986,6252769981,161009998.6,0.022230147,0.863300415
613,Zambia,Africa,Manufactura y Construccion,1070000.052,6252769981,161009998.6,0.017112417,0.664555035
614,Zimbabwe,Africa,Manufactura y Construccion,1100000.024,6252769981,161009998.6,0.017592204,0.6831874
615,Argentina,South America,Manufactura y Construccion,20620000.84,6252769981,163149999,0.329773859,12.63867666
616,Bolivia,South America,Manufactura y Construccion,2359999.895,6252769981,163149999,0.037743271,1.446521551
617,Brazil,South America,Manufactura y Construccion,89029998.78,6252769981,163149999,1.423848935,54.56941425
618,Chile,South America,Manufactura y Construccion,14649999.62,6252769981,163149999,0.234296155,8.979466571
619,Colombia,South America,Manufactura y Construccion,14520000.46,6252769981,163149999,0.232217089,8.89978581
620,Ecuador,South America,Manufactura y Construccion,2099999.905,6252769981,163149999,0.033585114,1.287159006
621,Guyana,South America,Manufactura y Construccion,400000.006,6252769981,163149999,0.006397165,0.245173159
622,Paraguay,South America,Manufactura y Construccion,310000.0024,6252769981,163149999,0.004957803,0.190009197
623,Peru,South America,Manufactura y Construccion,8319999.695,6252769981,163149999,0.133061023,5.099601439
624,Suriname,South America,Manufactura y Construccion,100000.0015,6252769981,163149999,0.001599291,0.06129329
625,Uruguay,South America,Manufactura y Construccion,1039999.962,6252769981,163149999,0.016632628,0.63745018
626,Venezuela,South America,Manufactura y Construccion,9699999.809,6252769981,163149999,0.155131243,5.945448894
627,Australia,Oceania,Manufactura y Construccion,39400001.53,6252769981,48700001.58,0.630120757,80.90349128
628,Fiji,Oceania,Manufactura y Construccion,300000.0119,6252769981,48700001.58,0.004797874,0.616016432
629,New Zealand,Oceania,Manufactura y Construccion,7190000.057,6252769981,48700001.58,0.114989038,14.76386001
630,Papua New Guinea,Oceania,Manufactura y Construccion,1769999.981,6252769981,48700001.58,0.028307454,3.634496763
631,Samoa,Oceania,Manufactura y Construccion,19999.99955,6252769981,48700001.58,0.000319858,0.04106776
632,Solomon Islands,Oceania,Manufactura y Construccion,19999.99955,6252769981,48700001.58,0.000319858,0.04106776
633,Bahamas,North America,Manufactura y Construccion,270000.0107,6252769981,593690006,0.004318086,0.045478281
634,Barbados,North America,Manufactura y Construccion,59999.99866,6252769981,593690006,0.000959575,0.010106284
635,Belize,North America,Manufactura y Construccion,50000.00075,6252769981,593690006,0.000799646,0.008421904
636,Canada,North America,Manufactura y Construccion,71220001.22,6252769981,593690006,1.139015211,11.9961597
637,Costa Rica,North America,Manufactura y Construccion,939999.9976,6252769981,593690006,0.015033337,0.158331787
638,Cuba,North America,Manufactura y Construccion,6090000.153,6252769981,593690006,0.097396836,1.025787884
639,Dominica,North America,Manufactura y Construccion,19999.99955,6252769981,593690006,0.000319858,0.003368761
640,Dominican Republic,North America,Manufactura y Construccion,3869999.886,6252769981,593690006,0.061892568,0.65185532
641,El Salvador,North America,Manufactura y Construccion,1600000.024,6252769981,593690006,0.02558866,0.269500919
642,Grenada,North America,Manufactura y Construccion,9999.999776,6252769981,593690006,0.000159929,0.001684381
643,Guatemala,North America,Manufactura y Construccion,1769999.981,6252769981,593690006,0.028307454,0.298135384
644,Haiti,North America,Manufactura y Construccion,639999.9857,6252769981,593690006,0.010235463,0.107800364
645,Honduras,North America,Manufactura y Construccion,1169999.957,6252769981,593690006,0.018711706,0.197072537
646,Jamaica,North America,Manufactura y Construccion,2329999.924,6252769981,593690006,0.037263484,0.392460695
647,Mexico,North America,Manufactura y Construccion,56529998.78,6252769981,593690006,0.904079295,9.521804007
648,Nicaragua,North America,Manufactura y Construccion,600000.0238,6252769981,593690006,0.009595748,0.101062847
649,Panama,North America,Manufactura y Construccion,1889999.986,6252769981,593690006,0.030226603,0.318347954
650,Saint Lucia,North America,Manufactura y Construccion,9999.999776,6252769981,593690006,0.000159929,0.001684381
651,Trinidad and Tobago,North America,Manufactura y Construccion,2019999.981,6252769981,593690006,0.032305682,0.340244902
652,United States,North America,Manufactura y Construccion,442600006.1,6252769981,593690006,7.078462944,74.55069171
653,Afghanistan,Asia,Transporte,4940000.057,7073210054,2643130001,0.069840992,0.186899625
654,Armenia,Asia,Transporte,2150000.095,7073210054,2643130001,0.030396384,0.081342957
655,Azerbaijan,Asia,Transporte,8510000.229,7073210054,2643130001,0.120313127,0.321966768
656,Bahrain,Asia,Transporte,3849999.905,7073210054,2643130001,0.054430731,0.145660634
657,Bangladesh,Asia,Transporte,12090000.15,7073210054,2643130001,0.170926638,0.45741224
658,Bhutan,Asia,Transporte,639999.9857,7073210054,2643130001,0.009048225,0.024213716
659,Brunei,Asia,Transporte,1360000.014,7073210054,2643130001,0.01922748,0.051454148
660,Cambodia,Asia,Transporte,5880000.114,7073210054,2643130001,0.083130574,0.222463523
661,China,Asia,Transporte,926359985.4,7073210054,2643130001,13.09674078,35.04784044
662,Georgia,Asia,Transporte,4010000.229,7073210054,2643130001,0.056692792,0.151714075
663,India,Asia,Transporte,315880004.9,7073210054,2643130001,4.465864897,11.95098254
664,Indonesia,Asia,Transporte,154710006.7,7073210054,2643130001,2.187267245,5.853287832
665,Iran,Asia,Transporte,142190002.4,7073210054,2643130001,2.010261272,5.379606845
666,Iraq,Asia,Transporte,35450000.76,7073210054,2643130001,0.50118688,1.341212909
667,Israel,Asia,Transporte,18629999.16,7073210054,2643130001,0.263388179,0.704846116
668,Japan,Asia,Transporte,206410003.7,7073210054,2643130001,2.918194173,7.809301987
669,Jordan,Asia,Transporte,9430000.305,7073210054,2643130001,0.133319953,0.356773988
670,Kazakhstan,Asia,Transporte,16829999.92,7073210054,2643130001,0.237940055,0.636745068
671,Kuwait,Asia,Transporte,16500000,7073210054,2643130001,0.233274565,0.624259874
672,Kyrgyzstan,Asia,Transporte,1200000.048,7073210054,2643130001,0.016965424,0.04540072
673,Laos,Asia,Transporte,2519999.981,7073210054,2643130001,0.035627388,0.095341507
674,Lebanon,Asia,Transporte,8680000.305,7073210054,2643130001,0.122716563,0.328398539
675,Malaysia,Asia,Transporte,65309997.56,7073210054,2643130001,0.923343108,2.470933989
676,Maldives,Asia,Transporte,1220000.029,7073210054,2643130001,0.01724818,0.046157398
677,Mongolia,Asia,Transporte,2880000.114,7073210054,2643130001,0.040717017,0.108961728
678,Myanmar,Asia,Transporte,6610000.134,7073210054,2643130001,0.093451206,0.250082294
679,Nepal,Asia,Transporte,4780000.21,7073210054,2643130001,0.067578938,0.180846202
680,North Korea,Asia,Transporte,5090000.153,7073210054,2643130001,0.071961671,0.192574718
681,Oman,Asia,Transporte,12449999.81,7073210054,2643130001,0.17601626,0.471032443
682,Pakistan,Asia,Transporte,51310001.37,7073210054,2643130001,0.725413228,1.941259089
683,Philippines,Asia,Transporte,37819999.69,7073210054,2643130001,0.534693575,1.430879286
684,Qatar,Asia,Transporte,12489999.77,7073210054,2643130001,0.176581774,0.472545799
685,Saudi Arabia,Asia,Transporte,139919998.2,7073210054,2643130001,1.978168287,5.293723658
686,Singapore,Asia,Transporte,6960000.038,7073210054,2643130001,0.098399453,0.263324166
687,South Korea,Asia,Transporte,108889999.4,7073210054,2643130001,1.539470743,4.119736803
688,Sri Lanka,Asia,Transporte,10460000.04,7073210054,2643130001,0.147881937,0.395742927
689,Syria,Asia,Transporte,5670000.076,7073210054,2643130001,0.080161624,0.214518396
690,Tajikistan,Asia,Transporte,1389999.986,7073210054,2643130001,0.019651615,0.052589165
691,Thailand,Asia,Transporte,75930000.31,7073210054,2643130001,1.07348714,2.872730448
692,Timor,Asia,Transporte,90000.00358,7073210054,2643130001,0.001272407,0.003405054
693,Turkey,Asia,Transporte,85180000.31,7073210054,2643130001,1.204262275,3.222694316
694,Turkmenistan,Asia,Transporte,11979999.54,7073210054,2643130001,0.169371466,0.453250485
695,United Arab Emirates,Asia,Transporte,36819999.69,7073210054,2643130001,0.520555722,1.393045355
696,Uzbekistan,Asia,Transporte,15550000.19,7073210054,2643130001,0.219843608,0.588317646
697,Vietnam,Asia,Transporte,42659999.85,7073210054,2643130001,0.603120783,1.613995522
698,Yemen,Asia,Transporte,3450000.048,7073210054,2643130001,0.048775592,0.130527066
699,Albania,Europe,Transporte,2259999.99,7073210054,1306290015,0.031951546,0.173009053
700,Andorra,Europe,Transporte,,7073210054,1306290015,,
701,Austria,Europe,Transporte,25670000.08,7073210054,1306290015,0.362918673,1.965107272
702,Belarus,Europe,Transporte,12109999.66,7073210054,1306290015,0.171209388,0.927052915
703,Belgium,Europe,Transporte,25649999.62,7073210054,1306290015,0.36263591,1.963576184
704,Bosnia and Herzegovina,Europe,Transporte,4079999.924,7073210054,1306290015,0.057682437,0.312334924
705,Bulgaria,Europe,Transporte,9770000.458,7073210054,1306290015,0.138126825,0.747919707
706,Croatia,Europe,Transporte,6670000.076,7073210054,1306290015,0.094299477,0.510606374
707,Cyprus,Europe,Transporte,2089999.914,7073210054,1306290015,0.02954811,0.159995092
708,Czechia,Europe,Transporte,19399999.62,7073210054,1306290015,0.274274332,1.485121941
709,Denmark,Europe,Transporte,12529999.73,7073210054,1306290015,0.177147287,0.959205046
710,Estonia,Europe,Transporte,2480000.019,7073210054,1306290015,0.035061874,0.189850645
711,Finland,Europe,Transporte,11470000.27,7073210054,1306290015,0.162161171,0.878059247
712,France,Europe,Transporte,128979995.7,7073210054,1306290015,1.823500147,9.873764192
713,Germany,Europe,Transporte,164720001.2,7073210054,1306290015,2.328787071,12.60975736
714,Greece,Europe,Transporte,18010000.23,7073210054,1306290015,0.254622726,1.378713764
715,Hungary,Europe,Transporte,14710000.04,7073210054,1306290015,0.20796781,1.126089909
716,Iceland,Europe,Transporte,1039999.962,7073210054,1306290015,0.014703366,0.079614783
717,Ireland,Europe,Transporte,12100000.38,7073210054,1306290015,0.17106802,0.926287443
718,Italy,Europe,Transporte,103440002.4,7073210054,1306290015,1.462419491,7.918609288
719,Latvia,Europe,Transporte,3309999.943,7073210054,1306290015,0.046796291,0.253389363
720,Liechtenstein,Europe,Transporte,,7073210054,1306290015,,
721,Lithuania,Europe,Transporte,6429999.828,7073210054,1306290015,0.090906389,0.492233712
722,Luxembourg,Europe,Transporte,6360000.134,7073210054,1306290015,0.089916743,0.486875048
723,Malta,Europe,Transporte,759999.9905,7073210054,1306290015,0.010744768,0.058180035
724,Moldova,Europe,Transporte,2210000.038,7073210054,1306290015,0.031244654,0.169181423
725,Montenegro,Europe,Transporte,819999.9928,7073210054,1306290015,0.011593039,0.062773196
726,Netherlands,Europe,Transporte,31280000.69,7073210054,1306290015,0.442232034,2.394567847
727,North Macedonia,Europe,Transporte,2349999.905,7073210054,1306290015,0.033223952,0.179898788
728,Norway,Europe,Transporte,11899999.62,7073210054,1306290015,0.168240439,0.910976849
729,Poland,Europe,Transporte,65930000.31,7073210054,1306290015,0.932108615,5.047118141
730,Portugal,Europe,Transporte,17610000.61,7073210054,1306290015,0.24896759,1.348092721
731,Romania,Europe,Transporte,19069999.69,7073210054,1306290015,0.269608842,1.459859562
732,Russia,Europe,Transporte,262390014.6,7073210054,1306290015,3.709631308,20.08665853
733,Serbia,Europe,Transporte,7030000.21,7073210054,1306290015,0.099389106,0.538165348
734,Slovakia,Europe,Transporte,8020000.458,7073210054,1306290015,0.113385583,0.613952519
735,Slovenia,Europe,Transporte,5670000.076,7073210054,1306290015,0.080161624,0.434053695
736,Spain,Europe,Transporte,95860000.61,7073210054,1306290015,1.355254543,7.338339842
737,Sweden,Europe,Transporte,17059999.47,7073210054,1306290015,0.241191755,1.30598866
738,Switzerland,Europe,Transporte,16200000.76,7073210054,1306290015,0.22903322,1.240153456
739,Ukraine,Europe,Transporte,27209999.08,7073210054,1306290015,0.384690952,2.082998322
740,United Kingdom,Europe,Transporte,121639999.4,7073210054,1306290015,1.719728362,9.31186781
741,Algeria,Africa,Transporte,46639999.39,7073210054,372600001,0.659389429,12.51744478
742,Angola,Africa,Transporte,8100000.381,7073210054,372600001,0.11451661,2.17391314
743,Benin,Africa,Transporte,6070000.172,7073210054,372600001,0.085816767,1.629092903
744,Botswana,Africa,Transporte,2470000.029,7073210054,372600001,0.034920496,0.662909292
745,Burkina Faso,Africa,Transporte,3420000.076,7073210054,372600001,0.048351456,0.917874414
746,Burundi,Africa,Transporte,600000.0238,7073210054,372600001,0.008482712,0.161030602
747,Cameroon,Africa,Transporte,3319999.933,7073210054,372600001,0.046937669,0.891035943
748,Cape Verde,Africa,Transporte,300000.0119,7073210054,372600001,0.004241356,0.080515301
749,Central African Republic,Africa,Transporte,209999.9934,7073210054,372600001,0.002968949,0.056360707
750,Chad,Africa,Transporte,810000.0024,7073210054,372600001,0.011451661,0.217391304
751,Comoros,Africa,Transporte,180000.0072,7073210054,372600001,0.002544814,0.048309181
752,Congo,Africa,Transporte,1360000.014,7073210054,372600001,0.01922748,0.365002687
753,Cote d'Ivoire,Africa,Transporte,4340000.153,7073210054,372600001,0.061358282,1.164788014
754,Democratic Republic of Congo,Africa,Transporte,2240000.01,7073210054,372600001,0.03166879,0.601180892
755,Djibouti,Africa,Transporte,150000.006,7073210054,372600001,0.002120678,0.04025765
756,Egypt,Africa,Transporte,55270000.46,7073210054,372600001,0.781399111,14.8336018
757,Equatorial Guinea,Africa,Transporte,569999.9928,7073210054,372600001,0.008058576,0.152979064
758,Eritrea,Africa,Transporte,270000.0107,7073210054,372600001,0.00381722,0.072463771
759,Eswatini,Africa,Transporte,620000.0048,7073210054,372600001,0.008765469,0.166398283
760,Ethiopia,Africa,Transporte,7889999.866,7073210054,372600001,0.111547654,2.117552293
761,Gabon,Africa,Transporte,200000.003,7073210054,372600001,0.002827571,0.053676866
762,Gambia,Africa,Transporte,90000.00358,7073210054,372600001,0.001272407,0.02415459
763,Ghana,Africa,Transporte,8750000,7073210054,372600001,0.123706209,2.348362849
764,Guinea,Africa,Transporte,1529999.971,7073210054,372600001,0.021630914,0.410628011
765,Guinea-Bissau,Africa,Transporte,119999.9973,7073210054,372600001,0.001696542,0.032206118
766,Kenya,Africa,Transporte,9789999.962,7073210054,372600001,0.138409575,2.627482538
767,Lesotho,Africa,Transporte,560000.0024,7073210054,372600001,0.007917197,0.150295223
768,Liberia,Africa,Transporte,689999.9976,7073210054,372600001,0.009755118,0.185185184
769,Libya,Africa,Transporte,17479999.54,7073210054,372600001,0.247129654,4.691357889
770,Madagascar,Africa,Transporte,1440000.057,7073210054,372600001,0.020358508,0.386473444
771,Malawi,Africa,Transporte,1179999.948,7073210054,372600001,0.016682665,0.31669349
772,Mali,Africa,Transporte,2930000.067,7073210054,372600001,0.041423909,0.786366092
773,Mauritania,Africa,Transporte,1659999.967,7073210054,372600001,0.023468835,0.445517972
774,Mauritius,Africa,Transporte,1230000.019,7073210054,372600001,0.017389559,0.330112726
775,Morocco,Africa,Transporte,19370000.84,7073210054,372600001,0.273850214,5.198604613
776,Mozambique,Africa,Transporte,3750000,7073210054,372600001,0.053016947,1.006441221
777,Namibia,Africa,Transporte,2089999.914,7073210054,372600001,0.02954811,0.560923218
778,Niger,Africa,Transporte,1200000.048,7073210054,372600001,0.016965424,0.322061204
779,Nigeria,Africa,Transporte,57619998.93,7073210054,372600001,0.814623042,15.46430456
780,Rwanda,Africa,Transporte,,7073210054,372600001,,
781,Sao Tome and Principe,Africa,Transporte,39999.99911,7073210054,372600001,0.000565514,0.010735373
782,Senegal,Africa,Transporte,3049999.952,7073210054,372600001,0.043120449,0.81857218
783,Seychelles,Africa,Transporte,209999.9934,7073210054,372600001,0.002968949,0.056360707
784,Sierra Leone,Africa,Transporte,449999.9881,7073210054,372600001,0.006362033,0.120772943
785,Somalia,Africa,Transporte,150000.006,7073210054,372600001,0.002120678,0.04025765
786,South Africa,Africa,Transporte,58540000.92,7073210054,372600001,0.827629895,15.71121867
787,South Sudan,Africa,Transporte,850000.0238,7073210054,372600001,0.012017175,0.228126683
788,Sudan,Africa,Transporte,10800000.19,7073210054,372600001,0.152688809,2.898550768
789,Tanzania,Africa,Transporte,5050000.191,7073210054,372600001,0.071396158,1.355340896
790,Togo,Africa,Transporte,1090000.033,7073210054,372600001,0.01541026,0.292538924
791,Tunisia,Africa,Transporte,7480000.019,7073210054,372600001,0.105751136,2.007514761
792,Uganda,Africa,Transporte,3619999.886,7073210054,372600001,0.051179024,0.971551228
793,Zambia,Africa,Transporte,2119999.886,7073210054,372600001,0.029972246,0.56897474
794,Zimbabwe,Africa,Transporte,2640000.105,7073210054,372600001,0.037323932,0.708534648
795,Antigua and Barbuda,North America,Transporte,209999.9934,7073210054,2215140038,0.002968949,0.009480213
796,Bahamas,North America,Transporte,720000.0286,7073210054,2215140038,0.010179254,0.03250359
797,Barbados,North America,Transporte,430000.0072,7073210054,2215140038,0.006079277,0.019411866
798,Belize,North America,Transporte,460000.0083,7073210054,2215140038,0.006503412,0.020766182
799,Canada,North America,Transporte,197380004.9,7073210054,2215140038,2.790529383,8.910497825
800,Costa Rica,North America,Transporte,6130000.114,7073210054,2215140038,0.086665037,0.276731945
801,Cuba,North America,Transporte,1799999.952,7073210054,2215140038,0.025448134,0.081258969
802,Dominica,North America,Transporte,59999.99866,7073210054,2215140038,0.000848271,0.002708632
803,Dominican Republic,North America,Transporte,7889999.866,7073210054,2215140038,0.111547654,0.35618515
804,El Salvador,North America,Transporte,3839999.914,7073210054,2215140038,0.054289352,0.173352468
805,Grenada,North America,Transporte,109999.9994,7073210054,2215140038,0.001555164,0.004965826
806,Guatemala,North America,Transporte,9560000.42,7073210054,2215140038,0.135157875,0.431575442
807,Haiti,North America,Transporte,1509999.99,7073210054,2215140038,0.021348157,0.068167247
808,Honduras,North America,Transporte,4349999.905,7073210054,2215140038,0.061499657,0.196375842
809,Jamaica,North America,Transporte,2539999.962,7073210054,2215140038,0.035910145,0.114665435
810,Mexico,North America,Transporte,151779998.8,7073210054,2215140038,2.145843226,6.851936952
811,Nicaragua,North America,Transporte,2210000.038,7073210054,2215140038,0.031244654,0.099767961
812,Panama,North America,Transporte,5239999.771,7073210054,2215140038,0.074082344,0.236553883
813,Saint Kitts and Nevis,North America,Transporte,79999.99821,7073210054,2215140038,0.001131028,0.00361151
814,Saint Lucia,North America,Transporte,219999.9988,7073210054,2215140038,0.003110328,0.009931652
815,Saint Vincent and the Grenadines,North America,Transporte,140000.0006,7073210054,2215140038,0.001979299,0.006320142
816,Trinidad and Tobago,North America,Transporte,2819999.933,7073210054,2215140038,0.039868743,0.127305718
817,United States,North America,Transporte,1815660034,7073210054,2215140038,25.66953364,81.96592555
818,Argentina,South America,Transporte,49090000.15,7073210054,413389999,0.694027178,11.87498495
819,Bolivia,South America,Transporte,11340000.15,7073210054,413389999,0.160323249,2.74317235
820,Brazil,South America,Transporte,201000000,7073210054,413389999,2.84170834,48.6223664
821,Chile,South America,Transporte,29399999.62,7073210054,413389999,0.415652856,7.111928128
822,Colombia,South America,Transporte,32279998.78,7073210054,413389999,0.456369859,7.808606608
823,Ecuador,South America,Transporte,19930000.31,7073210054,413389999,0.281767403,4.82111332
824,Guyana,South America,Transporte,910000.0262,7073210054,413389999,0.012865446,0.220131118
825,Paraguay,South America,Transporte,7579999.924,7073210054,413389999,0.10716492,1.83361957
826,Peru,South America,Transporte,26270000.46,7073210054,413389999,0.37140139,6.354774068
827,Suriname,South America,Transporte,910000.0262,7073210054,413389999,0.012865446,0.220131118
828,Uruguay,South America,Transporte,3779999.971,7073210054,413389999,0.053441082,0.914390764
829,Venezuela,South America,Transporte,30899999.62,7073210054,413389999,0.436859635,7.474781608
830,Australia,Oceania,Transporte,102040000.9,7073210054,122660001,1.442626476,83.18930383
831,Cook Islands,Oceania,Transporte,59999.99866,7073210054,122660001,0.000848271,0.0489157
832,Fiji,Oceania,Transporte,810000.0024,7073210054,122660001,0.011451661,0.660361973
833,Kiribati,Oceania,Transporte,39999.99911,7073210054,122660001,0.000565514,0.032610467
834,Marshall Islands,Oceania,Transporte,109999.9994,7073210054,122660001,0.001555164,0.089678786
835,Micronesia (country),Oceania,Transporte,100000.0015,7073210054,122660001,0.001413785,0.08152617
836,Nauru,Oceania,Transporte,19999.99955,7073210054,122660001,0.000282757,0.016305233
837,New Zealand,Oceania,Transporte,16590000.15,7073210054,122660001,0.234546974,13.5251916
838,Palau,Oceania,Transporte,150000.006,7073210054,122660001,0.002120678,0.122289259
839,Papua New Guinea,Oceania,Transporte,2089999.914,7073210054,122660001,0.02954811,1.703896867
840,Samoa,Oceania,Transporte,170000.0018,7073210054,122660001,0.002403435,0.138594489
841,Solomon Islands,Oceania,Transporte,230000.0042,7073210054,122660001,0.003251706,0.187510193
842,Tonga,Oceania,Transporte,100000.0015,7073210054,122660001,0.001413785,0.08152617
843,Vanuatu,Oceania,Transporte,150000.006,7073210054,122660001,0.002120678,0.122289259
844,Afghanistan,Asia,Electricidad y Calor,119999.9973,15610940253,9905950174,0.000768692,0.001211393
845,Armenia,Asia,Electricidad y Calor,1360000.014,15610940253,9905950174,0.008711839,0.013729122
846,Azerbaijan,Asia,Electricidad y Calor,14210000.04,15610940253,9905950174,0.091025908,0.143449137
847,Bahrain,Asia,Electricidad y Calor,26440000.53,15610940253,9905950174,0.169368405,0.266910292
848,Bangladesh,Asia,Electricidad y Calor,39540000.92,15610940253,9905950174,0.253283917,0.399154046
849,Brunei,Asia,Electricidad y Calor,4780000.21,15610940253,9905950174,0.030619554,0.048253829
850,Cambodia,Asia,Electricidad y Calor,4699999.809,15610940253,9905950174,0.03010709,0.047446229
851,China,Asia,Electricidad y Calor,5616350098,15610940253,9905950174,35.9770136,56.69673276
852,Georgia,Asia,Electricidad y Calor,1350000.024,15610940253,9905950174,0.008647782,0.013628173
853,India,Asia,Electricidad y Calor,1244780029,15610940253,9905950174,7.973767173,12.56598315
854,Indonesia,Asia,Electricidad y Calor,258230011,15610940253,9905950174,1.654160523,2.60681718
855,Iran,Asia,Electricidad y Calor,203169998.2,15610940253,9905950174,1.301459072,2.050989502
856,Iraq,Asia,Electricidad y Calor,83440002.44,15610940253,9905950174,0.534496969,0.842322049
857,Israel,Asia,Electricidad y Calor,36549999.24,15610940253,9905950174,0.234130671,0.36897015
858,Japan,Asia,Electricidad y Calor,545210022,15610940253,9905950174,3.492486763,5.503863965
859,Jordan,Asia,Electricidad y Calor,9130000.114,15610940253,9905950174,0.058484627,0.092166829
860,Kazakhstan,Asia,Electricidad y Calor,116309997.6,15610940253,9905950174,0.745054402,1.174142768
861,Kuwait,Asia,Electricidad y Calor,61130001.07,15610940253,9905950174,0.391584364,0.617103862
862,Kyrgyzstan,Asia,Electricidad y Calor,2210000.038,15610940253,9905950174,0.014156739,0.022309824
863,Laos,Asia,Electricidad y Calor,14060000.42,15610940253,9905950174,0.090065045,0.141934899
864,Lebanon,Asia,Electricidad y Calor,15550000.19,15610940253,9905950174,0.099609632,0.156976362
865,Malaysia,Asia,Electricidad y Calor,130029998.8,15610940253,9905950174,0.832941493,1.312645395
866,Maldives,Asia,Electricidad y Calor,759999.9905,15610940253,9905950174,0.004868381,0.007672156
867,Mongolia,Asia,Electricidad y Calor,13699999.81,15610940253,9905950174,0.087758966,0.138300714
868,Myanmar,Asia,Electricidad y Calor,12619999.89,15610940253,9905950174,0.080840742,0.127398176
869,North Korea,Asia,Electricidad y Calor,3369999.886,15610940253,9905950174,0.021587424,0.034019956
870,Oman,Asia,Electricidad y Calor,24379999.16,15610940253,9905950174,0.156172522,0.246114696
871,Pakistan,Asia,Electricidad y Calor,48619998.93,15610940253,9905950174,0.311448242,0.490816106
872,Philippines,Asia,Electricidad y Calor,72889999.39,15610940253,9905950174,0.466916138,0.735820372
873,Qatar,Asia,Electricidad y Calor,55139999.39,15610940253,9905950174,0.353213826,0.556635138
874,Saudi Arabia,Asia,Electricidad y Calor,263070007.3,15610940253,9905950174,1.685164398,2.655676666
875,Singapore,Asia,Electricidad y Calor,26139999.39,15610940253,9905950174,0.167446669,0.263881798
876,South Korea,Asia,Electricidad y Calor,360260009.8,15610940253,9905950174,2.307740622,3.636804178
877,Sri Lanka,Asia,Electricidad y Calor,9979999.542,15610940253,9905950174,0.063929522,0.100747524
878,Syria,Asia,Electricidad y Calor,12270000.46,15610940253,9905950174,0.078598728,0.123864952
879,Tajikistan,Asia,Electricidad y Calor,1860000.014,15610940253,9905950174,0.011914721,0.018776594
880,Thailand,Asia,Electricidad y Calor,109440002.4,15610940253,9905950174,0.701046834,1.10479056
881,Timor,Asia,Electricidad y Calor,419999.9869,15610940253,9905950174,0.002690421,0.004239876
882,Turkey,Asia,Electricidad y Calor,149880004.9,15610940253,9905950174,0.960095948,1.51303007
883,Turkmenistan,Asia,Electricidad y Calor,25930000.31,15610940253,9905950174,0.166101464,0.261761869
884,United Arab Emirates,Asia,Electricidad y Calor,72519996.64,15610940253,9905950174,0.464545988,0.732085215
885,Uzbekistan,Asia,Electricidad y Calor,55990001.68,15610940253,9905950174,0.35865874,0.565215862
886,Vietnam,Asia,Electricidad y Calor,155229995.7,15610940253,9905950174,0.994366728,1.567037922
887,Yemen,Asia,Electricidad y Calor,2829999.924,15610940253,9905950174,0.018128312,0.028568687
888,Albania,Europe,Electricidad y Calor,189999.9976,15610940253,2153110018,0.001217095,0.008824444
